spotify_id,name,artists,daily_rank,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1FZQpbWv9WIi7xn2rguVDy,Seandainya,Vierra,41,ID,1/23/2024,75,FALSE,263466,My First Love,6/22/2011,0.252,0.827,2,-4.971,1,0.0321,0.0836,0.000287,0.219,0.477,93.968,3
4rcuS31IcZynp91dqvmhmA,Semua Aku Dirayakan,Nadin Amizah,42,ID,1/23/2024,73,FALSE,310625,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.319,0.322,4,-10.475,1,0.0313,0.959,0.000568,0.0947,0.212,80.492,4
4GfK1qOF3uBWidbPlTCQRL,Monokrom,Tulus,43,ID,1/23/2024,80,FALSE,214567,Monokrom,8/3/2016,0.534,0.462,6,-9.383,1,0.0326,0.573,0.00000559,0.0974,0.519,88.046,4
0zAtj0BEvpulETGrk95NPQ,Rayuan Perempuan Gila,Nadin Amizah,44,ID,1/23/2024,73,FALSE,320000,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.396,0.406,1,-8.813,1,0.0297,0.865,0.0755,0.371,0.206,104.991,4
04tvOIuyk8y0QVA8Ta0UOd,Untuk Mencintaimu,Seventeen,45,ID,1/23/2024,79,FALSE,209346,Lelaki Hebat,1/1/2008,0.345,0.614,0,-4.534,1,0.0267,0.169,0.175,0.0864,0.315,148.28,4
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,"Suara Kayu, Feby Putri",46,ID,1/23/2024,80,FALSE,207898,Kembali Pulang,10/28/2022,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,3
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,47,ID,1/23/2024,78,FALSE,250000,Perayaan Patah Hati - Babak 1,9/6/2022,0.429,0.709,2,-5.54,1,0.0297,0.0264,0.0137,0.135,0.26,130.046,4
2UgCs0i0rNHUH2jKE5NZHE,Sempurna,Andra & The Backbone,48,ID,1/23/2024,79,FALSE,268422,Andra & The Backbone,12/28/2006,0.358,0.32,4,-9.946,1,0.0308,0.726,0,0.105,0.384,115.499,3
0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars,49,ID,1/23/2024,75,FALSE,257720,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),11/4/2011,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,4
4hqNaY8uNHrPzW4l3ulDSo,Aduh,MALIQ & D'Essentials,50,ID,1/23/2024,78,FALSE,196897,Aduh,11/24/2023,0.724,0.334,5,-10.136,0,0.233,0.749,0.000482,0.106,0.703,80.012,4
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,1,ID,1/22/2024,88,FALSE,260346,penjaga hati,6/21/2023,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,4
5UHnOvi0XFvwY8ege9DNdD,Karena Kamu,Geisha,2,ID,1/22/2024,84,FALSE,234546,Meraih Bintang,1/3/2011,0.605,0.708,0,-5.952,1,0.0294,0.174,0,0.112,0.709,124.04,4
4AfhlJghKIWkXa8sfFEXVd,Bunga Hati,Salma Salsabil,3,ID,1/22/2024,84,FALSE,173720,Bunga Hati,11/16/2023,0.518,0.679,6,-5.372,0,0.046,0.68,0.00000121,0.102,0.423,93.118,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",4,ID,1/22/2024,97,FALSE,244684,The Idol Episode 4 (Music from the HBO Original Series),6/23/2023,0.522,0.641,8,-6.287,1,0.0318,0.0545,0,0.162,0.202,87.51,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,5,ID,1/22/2024,99,FALSE,137773,The Land Is Inhospitable and So Are We,9/15/2023,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
4v9JJX3ZzuFFOKrMOYHTVZ,Tanpa Pesan Terakhir,Seventeen,6,ID,1/22/2024,84,FALSE,289280,Dunia Yang Indah,1/1/2010,0.46,0.72,4,-4.062,1,0.0322,0.231,0.0000543,0.228,0.426,134.965,4
26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,Anggi Marito,7,ID,1/22/2024,84,FALSE,231100,Tak Segampang Itu,12/2/2022,0.506,0.438,5,-7.069,1,0.0268,0.759,0.00000864,0.109,0.178,129.538,4
3nWlfhNCcDhAxlsHmcggEG,Cinderella,Radja,8,ID,1/22/2024,71,FALSE,212137,Langkah Baru,9/16/2005,0.481,0.876,4,-7.461,0,0.0467,0.000045,0,0.108,0.606,171.973,4
4SW9fIXaX6OxJhm9gspkDG,Tapi Tahukah Kamu?,"Dygta, Kamasean",9,ID,1/22/2024,81,FALSE,251600,Tapi Tahukah Kamu?,9/1/2023,0.5,0.467,1,-7.514,1,0.026,0.734,0.00031,0.104,0.287,143.974,4
2GUp5FWzjfs422g45y16HQ,Bersamamu,Jaz,10,ID,1/22/2024,83,FALSE,220945,Bersamamu,6/9/2023,0.424,0.583,7,-7.282,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,4
2lMQOAKPam2JVEfNsZtWDe,Tak Dianggap,Lyodra,11,ID,1/22/2024,81,FALSE,179841,Tak Dianggap,8/17/2023,0.614,0.438,2,-5.737,1,0.0433,0.802,0,0.213,0.302,126,4
5MIpcd16T59wFeqAChSYwC,Duka,Last Child,12,ID,1/22/2024,82,FALSE,325147,Duka,9/25/2016,0.566,0.885,0,-4.664,1,0.0355,0.122,0.00000375,0.049,0.31,135.015,4
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",13,ID,1/22/2024,83,FALSE,218293,Rewrite The Stars (with James Arthur & Anne-Marie),10/25/2018,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4
6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indrawari,14,ID,1/22/2024,84,FALSE,278219,Jiwa Yang Bersedih,5/18/2023,0.363,0.391,2,-8.429,1,0.0281,0.805,0.00000134,0.115,0.451,97.377,4
7wlfGt5NkpPT6nRC6yCr7u,Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,Donne Maula,15,ID,1/22/2024,83,FALSE,169000,Bercinta Lewat Kata (OST Jatuh Cinta Seperti di Film-Film),7/26/2023,0.598,0.3,5,-11.778,1,0.072,0.919,0.00186,0.103,0.374,119.831,3
1uy2DsaTtdBO9jBo7KBLWE,Ku Ingin Pisah,Nabila Taqiyyah,16,ID,1/22/2024,81,FALSE,235335,Ku Ingin Pisah,11/23/2023,0.513,0.361,7,-6.082,1,0.0268,0.847,0,0.22,0.204,79.153,4
2NjbJR8y083mOV59255QSe,Nanti Kita Seperti Ini,Batas Senja,17,ID,1/22/2024,83,FALSE,209647,Nanti Kita Seperti Ini,9/27/2022,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,4
0x7PmByJWVXdeipevd6KZS,Take A Chance With Me,NIKI,18,ID,1/22/2024,80,FALSE,303933,Nicole,8/11/2022,0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4
7uwo3VQxUlRtKudAjluuTr,Lampu Merah,The Lantis,19,ID,1/22/2024,80,FALSE,298000,Pilot,10/1/2021,0.617,0.706,5,-6.304,1,0.0288,0.0701,0.0000141,0.419,0.51,115.022,4
1X80KdFJpedU4as4WGIgYM,Rahasia Hati,Element,20,ID,1/22/2024,78,FALSE,191950,Paradoks,1/1/2002,0.542,0.526,11,-7.316,0,0.0263,0.166,0,0.116,0.394,75.098,4
7zcmeZ4Xt54ICq90anFSXq,Yang Tlah Merelakanmu,Seventeen,21,ID,1/22/2024,80,FALSE,293480,Dunia Yang Indah,1/1/2010,0.446,0.686,2,-3.942,1,0.0267,0.0603,0,0.0819,0.383,143.912,4
6Hii26x3qDErVitnGW8QtO,Runtuh,"Feby Putri, Fiersa Besari",22,ID,1/22/2024,82,FALSE,223973,Runtuh,10/1/2021,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,4
1rUQmXEy41tXwHIKFECNTa,Wide Awake,Katy Perry,23,ID,1/22/2024,78,FALSE,220933,Teenage Dream: The Complete Confection,1/1/2012,0.511,0.681,5,-5.103,1,0.0359,0.0843,0.00000673,0.503,0.555,160.035,4
3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,Lyodra,24,ID,1/22/2024,78,FALSE,261299,Lyodra,7/16/2021,0.522,0.357,2,-8.579,1,0.0299,0.432,0.00000331,0.094,0.14,120.049,4
654ZF6YNWjQS2NhwR3QnX7,Komang,Raim Laode,25,ID,1/22/2024,80,FALSE,222706,Komang,8/17/2022,0.696,0.414,7,-8.547,1,0.027,0.399,0.0000587,0.101,0.353,133.912,4
3nHxZEe1dT7zs73DG6pNll,Usai,Tiara Andini,26,ID,1/22/2024,81,FALSE,217200,Usai,11/25/2022,0.461,0.36,7,-8.99,1,0.0269,0.863,0.0000251,0.0914,0.131,109.236,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,27,ID,1/22/2024,99,FALSE,178426,Lover,8/23/2019,0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
3d6BjQ0QOLTzuKoOQbeGgG,Satu-Satu,Idgitaf,28,ID,1/22/2024,80,FALSE,285071,Mengudara,7/28/2023,0.378,0.517,4,-5.584,1,0.0639,0.652,0,0.0898,0.512,199.811,4
1mruWrUwAVe2XkksUQiaHK,Selamat (Selamat Tinggal),"Virgoun, Audy",29,ID,1/22/2024,80,FALSE,313670,Selamat (Selamat Tinggal),6/17/2019,0.361,0.581,0,-8.502,1,0.0302,0.523,0.00000542,0.118,0.372,79.59,4
3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,Aziz Hedra,30,ID,1/22/2024,82,FALSE,223957,Somebody's Pleasure,1/27/2023,0.633,0.491,10,-6.847,1,0.0336,0.842,0.00000384,0.172,0.234,116.974,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",31,ID,1/22/2024,94,TRUE,230453,Starboy,11/25/2016,0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
4Trhv4MBai2ay6vF5ovC7g,Tanpa Rasa Bersalah,Fabio Asher,32,ID,1/22/2024,80,FALSE,278000,ASHER,2/2/2023,0.608,0.301,0,-11.738,1,0.0318,0.734,0,0.157,0.219,119.958,4
6O0WEM0QNEhqpU50BKui7o,Sial,Mahalini,33,ID,1/22/2024,81,FALSE,243724,fábula,1/23/2023,0.562,0.433,2,-6.785,1,0.0397,0.893,0.00000213,0.122,0.192,119.998,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,34,ID,1/22/2024,96,FALSE,183956,AM,9/9/2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
6MPo0FYKvO0AewUJoL9GUu,Hapus Aku,Nidji,35,ID,1/22/2024,81,FALSE,252613,Breakthru,3/3/2005,0.642,0.781,7,-6.285,1,0.0285,0.383,0.000284,0.179,0.6,128.98,4
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,"Suara Kayu, Feby Putri",36,ID,1/22/2024,80,FALSE,207898,Kembali Pulang,10/28/2022,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,3
2wAiFWjRupWmnDkQcu91MF,Rumah Ke Rumah,Hindia,37,ID,1/22/2024,80,FALSE,277457,Menari Dengan Bayangan,11/29/2019,0.72,0.786,11,-7.396,1,0.0319,0.456,0.616,0.186,0.488,116.032,4
7nQoDLkzCcoIpKPQt3eCdN,Kau Rumahku,raissa anggiani,38,ID,1/22/2024,81,FALSE,275250,Kau Rumahku,1/10/2022,0.35,0.323,1,-8.982,1,0.0369,0.873,0.00000148,0.103,0.278,169.513,3
0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,James Arthur,39,ID,1/22/2024,88,FALSE,248373,YOU,10/18/2019,0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907,4
32Pdf9eyXDEMoClEJW6yYP,Interaksi,Tulus,40,ID,1/22/2024,80,FALSE,170000,Manusia,3/3/2022,0.464,0.344,9,-8.302,1,0.033,0.778,0.00000123,0.132,0.751,177.713,4
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,41,ID,1/22/2024,78,FALSE,250000,Perayaan Patah Hati - Babak 1,9/6/2022,0.429,0.709,2,-5.54,1,0.0297,0.0264,0.0137,0.135,0.26,130.046,4
630DpnzdfjdVqv2yLfPbAX,Bertaut,Nadin Amizah,42,ID,1/22/2024,79,FALSE,315960,Selamat Ulang Tahun,5/28/2020,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,3
0zAtj0BEvpulETGrk95NPQ,Rayuan Perempuan Gila,Nadin Amizah,43,ID,1/22/2024,73,FALSE,320000,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.396,0.406,1,-8.813,1,0.0297,0.865,0.0755,0.371,0.206,104.991,4
1FZQpbWv9WIi7xn2rguVDy,Seandainya,Vierra,44,ID,1/22/2024,75,FALSE,263466,My First Love,6/22/2011,0.252,0.827,2,-4.971,1,0.0321,0.0836,0.000287,0.219,0.477,93.968,3
4rcuS31IcZynp91dqvmhmA,Semua Aku Dirayakan,Nadin Amizah,45,ID,1/22/2024,73,FALSE,310625,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.319,0.322,4,-10.475,1,0.0313,0.959,0.000568,0.0947,0.212,80.492,4
4GfK1qOF3uBWidbPlTCQRL,Monokrom,Tulus,46,ID,1/22/2024,80,FALSE,214567,Monokrom,8/3/2016,0.534,0.462,6,-9.383,1,0.0326,0.573,0.00000559,0.0974,0.519,88.046,4
0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars,47,ID,1/22/2024,75,FALSE,257720,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),11/4/2011,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,4
4hqNaY8uNHrPzW4l3ulDSo,Aduh,MALIQ & D'Essentials,48,ID,1/22/2024,78,FALSE,196897,Aduh,11/24/2023,0.724,0.334,5,-10.136,0,0.233,0.749,0.000482,0.106,0.703,80.012,4
6SITe0StjnWHjyNOVzyJTX,Trauma,"Aan Story, Elsya",49,ID,1/22/2024,80,FALSE,218073,Trauma,3/15/2023,0.643,0.509,4,-7.405,1,0.0329,0.83,0,0.0812,0.401,115.997,4
04tvOIuyk8y0QVA8Ta0UOd,Untuk Mencintaimu,Seventeen,50,ID,1/22/2024,79,FALSE,209346,Lelaki Hebat,1/1/2008,0.345,0.614,0,-4.534,1,0.0267,0.169,0.175,0.0864,0.315,148.28,4
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,1,ID,1/21/2024,88,FALSE,260346,penjaga hati,6/21/2023,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,4
5UHnOvi0XFvwY8ege9DNdD,Karena Kamu,Geisha,2,ID,1/21/2024,84,FALSE,234546,Meraih Bintang,1/3/2011,0.605,0.708,0,-5.952,1,0.0294,0.174,0,0.112,0.709,124.04,4
4AfhlJghKIWkXa8sfFEXVd,Bunga Hati,Salma Salsabil,3,ID,1/21/2024,84,FALSE,173720,Bunga Hati,11/16/2023,0.518,0.679,6,-5.372,0,0.046,0.68,0.00000121,0.102,0.423,93.118,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",4,ID,1/21/2024,97,FALSE,244684,The Idol Episode 4 (Music from the HBO Original Series),6/23/2023,0.522,0.641,8,-6.287,1,0.0318,0.0545,0,0.162,0.202,87.51,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,5,ID,1/21/2024,99,FALSE,137773,The Land Is Inhospitable and So Are We,9/15/2023,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
4v9JJX3ZzuFFOKrMOYHTVZ,Tanpa Pesan Terakhir,Seventeen,6,ID,1/21/2024,84,FALSE,289280,Dunia Yang Indah,1/1/2010,0.46,0.72,4,-4.062,1,0.0322,0.231,0.0000543,0.228,0.426,134.965,4
26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,Anggi Marito,7,ID,1/21/2024,85,FALSE,231100,Tak Segampang Itu,12/2/2022,0.506,0.438,5,-7.069,1,0.0268,0.759,0.00000864,0.109,0.178,129.538,4
3nWlfhNCcDhAxlsHmcggEG,Cinderella,Radja,8,ID,1/21/2024,69,FALSE,212137,Langkah Baru,9/16/2005,0.481,0.876,4,-7.461,0,0.0467,0.000045,0,0.108,0.606,171.973,4
4SW9fIXaX6OxJhm9gspkDG,Tapi Tahukah Kamu?,"Dygta, Kamasean",9,ID,1/21/2024,81,FALSE,251600,Tapi Tahukah Kamu?,9/1/2023,0.5,0.467,1,-7.514,1,0.026,0.734,0.00031,0.104,0.287,143.974,4
2GUp5FWzjfs422g45y16HQ,Bersamamu,Jaz,10,ID,1/21/2024,83,FALSE,220945,Bersamamu,6/9/2023,0.424,0.583,7,-7.282,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,4
2lMQOAKPam2JVEfNsZtWDe,Tak Dianggap,Lyodra,11,ID,1/21/2024,81,FALSE,179841,Tak Dianggap,8/17/2023,0.614,0.438,2,-5.737,1,0.0433,0.802,0,0.213,0.302,126,4
7wlfGt5NkpPT6nRC6yCr7u,Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,Donne Maula,12,ID,1/21/2024,83,FALSE,169000,Bercinta Lewat Kata (OST Jatuh Cinta Seperti di Film-Film),7/26/2023,0.598,0.3,5,-11.778,1,0.072,0.919,0.00186,0.103,0.374,119.831,3
6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indrawari,13,ID,1/21/2024,84,FALSE,278219,Jiwa Yang Bersedih,5/18/2023,0.363,0.391,2,-8.429,1,0.0281,0.805,0.00000134,0.115,0.451,97.377,4
5MIpcd16T59wFeqAChSYwC,Duka,Last Child,14,ID,1/21/2024,82,FALSE,325147,Duka,9/25/2016,0.566,0.885,0,-4.664,1,0.0355,0.122,0.00000375,0.049,0.31,135.015,4
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",15,ID,1/21/2024,83,FALSE,218293,Rewrite The Stars (with James Arthur & Anne-Marie),10/25/2018,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4
1uy2DsaTtdBO9jBo7KBLWE,Ku Ingin Pisah,Nabila Taqiyyah,16,ID,1/21/2024,81,FALSE,235335,Ku Ingin Pisah,11/23/2023,0.513,0.361,7,-6.082,1,0.0268,0.847,0,0.22,0.204,79.153,4
6Hii26x3qDErVitnGW8QtO,Runtuh,"Feby Putri, Fiersa Besari",17,ID,1/21/2024,82,FALSE,223973,Runtuh,10/1/2021,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,4
2NjbJR8y083mOV59255QSe,Nanti Kita Seperti Ini,Batas Senja,18,ID,1/21/2024,83,FALSE,209647,Nanti Kita Seperti Ini,9/27/2022,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,4
0x7PmByJWVXdeipevd6KZS,Take A Chance With Me,NIKI,19,ID,1/21/2024,80,FALSE,303933,Nicole,8/11/2022,0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4
7uwo3VQxUlRtKudAjluuTr,Lampu Merah,The Lantis,20,ID,1/21/2024,80,FALSE,298000,Pilot,10/1/2021,0.617,0.706,5,-6.304,1,0.0288,0.0701,0.0000141,0.419,0.51,115.022,4
7zcmeZ4Xt54ICq90anFSXq,Yang Tlah Merelakanmu,Seventeen,21,ID,1/21/2024,80,FALSE,293480,Dunia Yang Indah,1/1/2010,0.446,0.686,2,-3.942,1,0.0267,0.0603,0,0.0819,0.383,143.912,4
3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,Lyodra,22,ID,1/21/2024,78,FALSE,261299,Lyodra,7/16/2021,0.522,0.357,2,-8.579,1,0.0299,0.432,0.00000331,0.094,0.14,120.049,4
1rUQmXEy41tXwHIKFECNTa,Wide Awake,Katy Perry,23,ID,1/21/2024,77,FALSE,220933,Teenage Dream: The Complete Confection,1/1/2012,0.511,0.681,5,-5.103,1,0.0359,0.0843,0.00000673,0.503,0.555,160.035,4
3nHxZEe1dT7zs73DG6pNll,Usai,Tiara Andini,24,ID,1/21/2024,81,FALSE,217200,Usai,11/25/2022,0.461,0.36,7,-8.99,1,0.0269,0.863,0.0000251,0.0914,0.131,109.236,4
654ZF6YNWjQS2NhwR3QnX7,Komang,Raim Laode,25,ID,1/21/2024,80,FALSE,222706,Komang,8/17/2022,0.696,0.414,7,-8.547,1,0.027,0.399,0.0000587,0.101,0.353,133.912,4
1X80KdFJpedU4as4WGIgYM,Rahasia Hati,Element,26,ID,1/21/2024,78,FALSE,191950,Paradoks,1/1/2002,0.542,0.526,11,-7.316,0,0.0263,0.166,0,0.116,0.394,75.098,4
1mruWrUwAVe2XkksUQiaHK,Selamat (Selamat Tinggal),"Virgoun, Audy",27,ID,1/21/2024,80,FALSE,313670,Selamat (Selamat Tinggal),6/17/2019,0.361,0.581,0,-8.502,1,0.0302,0.523,0.00000542,0.118,0.372,79.59,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,28,ID,1/21/2024,99,FALSE,178426,Lover,8/23/2019,0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,Aziz Hedra,29,ID,1/21/2024,82,FALSE,223957,Somebody's Pleasure,1/27/2023,0.633,0.491,10,-6.847,1,0.0336,0.842,0.00000384,0.172,0.234,116.974,4
3d6BjQ0QOLTzuKoOQbeGgG,Satu-Satu,Idgitaf,30,ID,1/21/2024,80,FALSE,285071,Mengudara,7/28/2023,0.378,0.517,4,-5.584,1,0.0639,0.652,0,0.0898,0.512,199.811,4
4Trhv4MBai2ay6vF5ovC7g,Tanpa Rasa Bersalah,Fabio Asher,31,ID,1/21/2024,80,FALSE,278000,ASHER,2/2/2023,0.608,0.301,0,-11.738,1,0.0318,0.734,0,0.157,0.219,119.958,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",32,ID,1/21/2024,94,TRUE,230453,Starboy,11/25/2016,0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
6MPo0FYKvO0AewUJoL9GUu,Hapus Aku,Nidji,33,ID,1/21/2024,81,FALSE,252613,Breakthru,3/3/2005,0.642,0.781,7,-6.285,1,0.0285,0.383,0.000284,0.179,0.6,128.98,4
32Pdf9eyXDEMoClEJW6yYP,Interaksi,Tulus,34,ID,1/21/2024,80,FALSE,170000,Manusia,3/3/2022,0.464,0.344,9,-8.302,1,0.033,0.778,0.00000123,0.132,0.751,177.713,4
0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,James Arthur,35,ID,1/21/2024,88,FALSE,248373,YOU,10/18/2019,0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907,4
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,"Suara Kayu, Feby Putri",36,ID,1/21/2024,80,FALSE,207898,Kembali Pulang,10/28/2022,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,3
6O0WEM0QNEhqpU50BKui7o,Sial,Mahalini,37,ID,1/21/2024,81,FALSE,243724,fábula,1/23/2023,0.562,0.433,2,-6.785,1,0.0397,0.893,0.00000213,0.122,0.192,119.998,4
2wAiFWjRupWmnDkQcu91MF,Rumah Ke Rumah,Hindia,38,ID,1/21/2024,80,FALSE,277457,Menari Dengan Bayangan,11/29/2019,0.72,0.786,11,-7.396,1,0.0319,0.456,0.616,0.186,0.488,116.032,4
7nQoDLkzCcoIpKPQt3eCdN,Kau Rumahku,raissa anggiani,39,ID,1/21/2024,81,FALSE,275250,Kau Rumahku,1/10/2022,0.35,0.323,1,-8.982,1,0.0369,0.873,0.00000148,0.103,0.278,169.513,3
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,40,ID,1/21/2024,96,FALSE,183956,AM,9/9/2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
630DpnzdfjdVqv2yLfPbAX,Bertaut,Nadin Amizah,41,ID,1/21/2024,79,FALSE,315960,Selamat Ulang Tahun,5/28/2020,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,3
0PtJbtW50jcvvswNPn3QGd,Serana,For Revenge,42,ID,1/21/2024,78,FALSE,250000,Perayaan Patah Hati - Babak 1,9/6/2022,0.429,0.709,2,-5.54,1,0.0297,0.0264,0.0137,0.135,0.26,130.046,4
0zAtj0BEvpulETGrk95NPQ,Rayuan Perempuan Gila,Nadin Amizah,43,ID,1/21/2024,73,FALSE,320000,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.396,0.406,1,-8.813,1,0.0297,0.865,0.0755,0.371,0.206,104.991,4
4GfK1qOF3uBWidbPlTCQRL,Monokrom,Tulus,44,ID,1/21/2024,80,FALSE,214567,Monokrom,8/3/2016,0.534,0.462,6,-9.383,1,0.0326,0.573,0.00000559,0.0974,0.519,88.046,4
4rcuS31IcZynp91dqvmhmA,Semua Aku Dirayakan,Nadin Amizah,45,ID,1/21/2024,73,FALSE,310625,"Untuk Dunia, Cinta, dan Kotornya",10/13/2023,0.319,0.322,4,-10.475,1,0.0313,0.959,0.000568,0.0947,0.212,80.492,4
4hqNaY8uNHrPzW4l3ulDSo,Aduh,MALIQ & D'Essentials,46,ID,1/21/2024,78,FALSE,196897,Aduh,11/24/2023,0.724,0.334,5,-10.136,0,0.233,0.749,0.000482,0.106,0.703,80.012,4
1FZQpbWv9WIi7xn2rguVDy,Seandainya,Vierra,47,ID,1/21/2024,75,FALSE,263466,My First Love,6/22/2011,0.252,0.827,2,-4.971,1,0.0321,0.0836,0.000287,0.219,0.477,93.968,3
6SITe0StjnWHjyNOVzyJTX,Trauma,"Aan Story, Elsya",48,ID,1/21/2024,80,FALSE,218073,Trauma,3/15/2023,0.643,0.509,4,-7.405,1,0.0329,0.83,0,0.0812,0.401,115.997,4
0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars,49,ID,1/21/2024,75,FALSE,257720,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),11/4/2011,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,4
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Miley Cyrus,50,ID,1/21/2024,88,FALSE,196453,Plastic Hearts,11/27/2020,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,4
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,1,ID,1/20/2024,88,FALSE,260346,penjaga hati,6/21/2023,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,4
